stress_level,method,metric,mean,ci95,n
0.2,learned_depth_completion,occluded_region_rmse,0.10114723656302041,0.00017371155843215163,10
0.2,learned_depth_completion,planning_regret,0.7658452903253832,0.0038774363958477475,10
0.2,learned_depth_completion,probe_cost,0.001619475889844178,0.0002877813728107265,10
0.2,learned_depth_completion,probe_damage,0.003611111111111111,0.0011620484727192946,10
0.2,learned_depth_completion,probe_informativeness,0.0109233587437198,0.00042461389858699546,10
0.2,learned_depth_completion,robust_utility,-0.8053242030621005,0.021966521095098872,10
0.2,learned_depth_completion,task_success,0.08541666666666667,0.004318534797631473,10
0.2,learned_depth_completion,useful_probe_precision,0.010032712111665556,0.00048439565865755085,10
0.2,next_best_view_planner,action_critical_rmse,0.03636089188160022,6.688718619752028e-05,10
0.2,next_best_view_planner,calibration_error,0.13340099256504293,0.00015431113683655895,10
0.2,next_best_view_planner,collision_boundary_f1,0.8270836606242495,0.0004310064723074743,10
0.2,next_best_view_planner,collision_rate,0.17291666666666666,0.010379804736356238,10
0.2,next_best_view_planner,manipulation_failure_rate,0.0,0.0,10
0.2,next_best_view_planner,mechanism_utility,0.5919207831190081,0.00022875944487413572,10
0.2,next_best_view_planner,occluded_region_rmse,0.04396897483455877,0.0001481961045494298,10
0.2,next_best_view_planner,planning_regret,0.3283788967510658,0.008751186423592412,10
0.2,next_best_view_planner,probe_cost,0.01248261666827748,0.00015575080248260358,10
0.2,next_best_view_planner,probe_damage,0.0008333333333333333,0.0006019059804719058,10
0.2,next_best_view_planner,probe_informativeness,0.030432494312375623,0.0004831565404254956,10
0.2,next_best_view_planner,robust_utility,0.3500964119026161,0.030704121308854165,10
0.2,next_best_view_planner,task_success,0.7580555555555556,0.013897263647922296,10
0.2,next_best_view_planner,useful_probe_precision,0.021845223754583167,0.0005669345847840834,10
0.2,oracle_depth_completion,action_critical_rmse,0.01945155293492792,0.00010711335050020846,10
0.2,oracle_depth_completion,calibration_error,0.0692626284120193,0.00016411651814415276,10
0.2,oracle_depth_completion,collision_boundary_f1,0.9048752706669589,0.00033514348983155063,10
0.2,oracle_depth_completion,collision_rate,0.1015277777777778,0.00470541271082033,10
0.2,oracle_depth_completion,manipulation_failure_rate,0.0,0.0,10
0.2,oracle_depth_completion,mechanism_utility,0.6456898710844855,0.001193669092513648,10
0.2,oracle_depth_completion,occluded_region_rmse,0.02535619607799906,0.00014628684602210543,10
0.2,oracle_depth_completion,planning_regret,0.14489616927186544,0.001277873694160619,10
0.2,oracle_depth_completion,probe_cost,0.016339591309874474,0.0003802315396512449,10
0.2,oracle_depth_completion,probe_damage,0.008194444444444445,0.0020472044239305386,10
0.2,oracle_depth_completion,probe_informativeness,0.07766095511152663,0.0027629902680923746,10
0.2,oracle_depth_completion,robust_utility,0.7760483859092466,0.007154965085724992,10
0.2,oracle_depth_completion,task_success,0.9963888888888889,0.0015291901440208891,10
0.2,oracle_depth_completion,useful_probe_precision,0.08470003556238634,0.003735418296839602,10
0.2,raw_depth_policy,action_critical_rmse,0.11404254542999423,0.00014460366544978055,10
