method,split,task,seed,episodes,action_critical_rmse,occluded_region_rmse,collision_boundary_f1,calibration_error,probe_informativeness,task_success,collision_rate,manipulation_failure_rate,probe_cost,probe_damage,planning_regret_to_oracle,probe_rate
visuotactile_probe,transparent_specular_shift,shelf_insertion_clearance,4,72,0.049154,0.060494,0.652079,0.036409,0.030162,0.875000,0.069444,0.055556,0.073903,0.111111,0.343992,1.000000
visuotactile_probe,transparent_specular_shift,shelf_insertion_clearance,5,72,0.047489,0.059396,0.648957,0.043948,0.030273,0.944444,0.027778,0.027778,0.071800,0.055556,0.316080,1.000000
visuotactile_probe,transparent_specular_shift,shelf_insertion_clearance,6,72,0.046577,0.058943,0.636749,0.041369,0.030165,0.888889,0.013889,0.097222,0.075706,0.097222,0.331414,1.000000
visuotactile_probe,transparent_specular_shift,transparent_container_lift,0,72,0.063310,0.070591,0.672967,0.044345,0.028352,0.805556,0.027778,0.166667,0.070442,0.083333,0.426083,1.000000
visuotactile_probe,transparent_specular_shift,transparent_container_lift,1,72,0.062107,0.070212,0.667178,0.041865,0.028253,0.847222,0.041667,0.111111,0.070710,0.083333,0.414275,1.000000
visuotactile_probe,transparent_specular_shift,transparent_container_lift,2,72,0.060221,0.071270,0.682809,0.048810,0.028295,0.819444,0.013889,0.166667,0.072317,0.111111,0.411171,1.000000
visuotactile_probe,transparent_specular_shift,transparent_container_lift,3,72,0.060179,0.070063,0.708977,0.049206,0.028320,0.847222,0.013889,0.138889,0.072049,0.125000,0.404055,1.000000
visuotactile_probe,transparent_specular_shift,transparent_container_lift,4,72,0.065885,0.072886,0.660217,0.043948,0.028590,0.875000,0.013889,0.111111,0.065353,0.041667,0.426104,1.000000
visuotactile_probe,transparent_specular_shift,transparent_container_lift,5,72,0.062858,0.071138,0.637726,0.047421,0.028441,0.833333,0.041667,0.125000,0.067764,0.069444,0.424100,1.000000
visuotactile_probe,transparent_specular_shift,transparent_container_lift,6,72,0.062246,0.071930,0.662496,0.045734,0.028471,0.833333,0.013889,0.152778,0.070978,0.097222,0.422593,1.000000
visuotactile_probe,transparent_specular_shift,leaf_occluded_fruit_grasp,0,72,0.055062,0.066296,0.681525,0.045933,0.038248,0.666667,0.083333,0.250000,0.077220,0.208333,0.419226,1.000000
visuotactile_probe,transparent_specular_shift,leaf_occluded_fruit_grasp,1,72,0.056839,0.068030,0.676929,0.044048,0.037723,0.666667,0.097222,0.236111,0.075757,0.166667,0.420463,1.000000
visuotactile_probe,transparent_specular_shift,leaf_occluded_fruit_grasp,2,72,0.058494,0.068774,0.663571,0.050496,0.037894,0.694444,0.069444,0.236111,0.079560,0.138889,0.425669,1.000000
visuotactile_probe,transparent_specular_shift,leaf_occluded_fruit_grasp,3,72,0.059746,0.068106,0.698241,0.048611,0.038334,0.708333,0.083333,0.208333,0.072247,0.152778,0.424144,1.000000
visuotactile_probe,transparent_specular_shift,leaf_occluded_fruit_grasp,4,72,0.057437,0.068170,0.663640,0.046032,0.038014,0.680556,0.069444,0.250000,0.077805,0.180556,0.430283,1.000000
visuotactile_probe,transparent_specular_shift,leaf_occluded_fruit_grasp,5,72,0.057862,0.065492,0.704064,0.051290,0.037452,0.791667,0.041667,0.166667,0.073710,0.111111,0.394499,1.000000
visuotactile_probe,transparent_specular_shift,leaf_occluded_fruit_grasp,6,72,0.056114,0.066944,0.701162,0.044643,0.038122,0.708333,0.097222,0.194444,0.072832,0.222222,0.416541,1.000000
visuotactile_probe,combined_interactive_stress,occluded_bin_grasping,0,72,0.060181,0.068222,0.628913,0.044940,0.032319,0.694444,0.111111,0.194444,0.078858,0.125000,0.438129,1.000000
visuotactile_probe,combined_interactive_stress,occluded_bin_grasping,1,72,0.059739,0.068063,0.619837,0.049901,0.032155,0.680556,0.097222,0.222222,0.073501,0.166667,0.448909,1.000000
visuotactile_probe,combined_interactive_stress,occluded_bin_grasping,2,72,0.057755,0.068716,0.598447,0.046726,0.032315,0.694444,0.027778,0.277778,0.080941,0.111111,0.433564,1.000000
visuotactile_probe,combined_interactive_stress,occluded_bin_grasping,3,72,0.058874,0.067106,0.633379,0.043849,0.032467,0.722222,0.069444,0.208333,0.077965,0.138889,0.431315,1.000000
visuotactile_probe,combined_interactive_stress,occluded_bin_grasping,4,72,0.059022,0.068803,0.646000,0.051091,0.032385,0.666667,0.083333,0.250000,0.078560,0.152778,0.438657,1.000000
visuotactile_probe,combined_interactive_stress,occluded_bin_grasping,5,72,0.059052,0.068382,0.629347,0.043155,0.032447,0.736111,0.055556,0.208333,0.076179,0.138889,0.432129,1.000000
visuotactile_probe,combined_interactive_stress,occluded_bin_grasping,6,72,0.060284,0.067982,0.631621,0.044841,0.032527,0.652778,0.055556,0.291667,0.076477,0.097222,0.440428,1.000000
visuotactile_probe,combined_interactive_stress,shelf_insertion_clearance,0,72,0.053444,0.064982,0.605214,0.044246,0.027872,0.625000,0.083333,0.291667,0.081962,0.111111,0.412754,1.000000
visuotactile_probe,combined_interactive_stress,shelf_insertion_clearance,1,72,0.057924,0.064272,0.584771,0.046131,0.027996,0.694444,0.069444,0.236111,0.084136,0.055556,0.422978,1.000000
visuotactile_probe,combined_interactive_stress,shelf_insertion_clearance,2,72,0.055710,0.067200,0.598046,0.051984,0.027812,0.611111,0.097222,0.291667,0.081652,0.041667,0.413274,1.000000
visuotactile_probe,combined_interactive_stress,shelf_insertion_clearance,3,72,0.055494,0.062676,0.552082,0.050198,0.028268,0.666667,0.152778,0.180556,0.081652,0.138889,0.433884,1.000000
visuotactile_probe,combined_interactive_stress,shelf_insertion_clearance,4,72,0.054990,0.064368,0.591084,0.050694,0.027947,0.694444,0.027778,0.277778,0.083204,0.069444,0.410398,1.000000
visuotactile_probe,combined_interactive_stress,shelf_insertion_clearance,5,72,0.054913,0.066466,0.607288,0.037103,0.028161,0.638889,0.069444,0.291667,0.081342,0.111111,0.419727,1.000000
visuotactile_probe,combined_interactive_stress,shelf_insertion_clearance,6,72,0.054261,0.064553,0.608866,0.045437,0.028413,0.666667,0.125000,0.208333,0.080721,0.111111,0.408549,1.000000
visuotactile_probe,combined_interactive_stress,transparent_container_lift,0,72,0.070436,0.078772,0.575466,0.047520,0.024472,0.138889,0.305556,0.555556,0.080745,0.111111,0.568160,1.000000
visuotactile_probe,combined_interactive_stress,transparent_container_lift,1,72,0.072181,0.079507,0.584384,0.038988,0.024252,0.166667,0.250000,0.583333,0.084901,0.152778,0.585530,1.000000
visuotactile_probe,combined_interactive_stress,transparent_container_lift,2,72,0.069974,0.079124,0.569661,0.047222,0.024320,0.138889,0.291667,0.569444,0.081042,0.055556,0.555522,1.000000
visuotactile_probe,combined_interactive_stress,transparent_container_lift,3,72,0.067679,0.075810,0.562758,0.050893,0.024259,0.166667,0.194444,0.638889,0.082526,0.083333,0.552381,1.000000
visuotactile_probe,combined_interactive_stress,transparent_container_lift,4,72,0.071575,0.080946,0.564330,0.044544,0.024458,0.166667,0.250000,0.583333,0.080448,0.166667,0.588020,1.000000
visuotactile_probe,combined_interactive_stress,transparent_container_lift,5,72,0.065462,0.076071,0.561867,0.046925,0.024332,0.194444,0.152778,0.652778,0.077776,0.138889,0.550275,1.000000
visuotactile_probe,combined_interactive_stress,transparent_container_lift,6,72,0.069800,0.076524,0.586650,0.047718,0.024271,0.111111,0.208333,0.680556,0.080151,0.041667,0.555886,1.000000
visuotactile_probe,combined_interactive_stress,leaf_occluded_fruit_grasp,0,72,0.060585,0.071980,0.571718,0.051190,0.034863,0.180556,0.291667,0.527778,0.083916,0.125000,0.510777,1.000000
visuotactile_probe,combined_interactive_stress,leaf_occluded_fruit_grasp,1,72,0.061523,0.071969,0.565450,0.043353,0.035127,0.166667,0.208333,0.625000,0.087452,0.166667,0.534119,1.000000
visuotactile_probe,combined_interactive_stress,leaf_occluded_fruit_grasp,2,72,0.063208,0.071908,0.543969,0.051984,0.034981,0.125000,0.222222,0.652778,0.085202,0.180556,0.556025,1.000000
visuotactile_probe,combined_interactive_stress,leaf_occluded_fruit_grasp,3,72,0.063719,0.071860,0.535671,0.044444,0.035259,0.083333,0.263889,0.652778,0.084559,0.166667,0.561154,1.000000
visuotactile_probe,combined_interactive_stress,leaf_occluded_fruit_grasp,4,72,0.059170,0.070952,0.584457,0.045238,0.035158,0.194444,0.208333,0.597222,0.088738,0.291667,0.539956,1.000000
visuotactile_probe,combined_interactive_stress,leaf_occluded_fruit_grasp,5,72,0.060165,0.072176,0.548147,0.042758,0.034807,0.125000,0.236111,0.638889,0.086488,0.236111,0.549308,1.000000
visuotactile_probe,combined_interactive_stress,leaf_occluded_fruit_grasp,6,72,0.062463,0.069699,0.573111,0.045139,0.034759,0.152778,0.125000,0.722222,0.089381,0.208333,0.553934,1.000000
uncertainty_guided_probe,nominal_depth,occluded_bin_grasping,0,72,0.036433,0.046796,0.834178,0.042857,0.037682,0.958333,0.000000,0.041667,0.094462,0.041667,0.207028,1.000000
uncertainty_guided_probe,nominal_depth,occluded_bin_grasping,1,72,0.037680,0.047780,0.823113,0.047817,0.037490,0.958333,0.000000,0.041667,0.093461,0.041667,0.216794,1.000000
uncertainty_guided_probe,nominal_depth,occluded_bin_grasping,2,72,0.035043,0.045271,0.823442,0.050099,0.036601,0.888889,0.000000,0.111111,0.096799,0.111111,0.226126,1.000000
uncertainty_guided_probe,nominal_depth,occluded_bin_grasping,3,72,0.037073,0.045464,0.836253,0.057044,0.037064,0.944444,0.000000,0.055556,0.091124,0.069444,0.217760,1.000000
uncertainty_guided_probe,nominal_depth,occluded_bin_grasping,4,72,0.035985,0.045512,0.826722,0.053472,0.037009,0.944444,0.013889,0.041667,0.093127,0.055556,0.210085,1.000000
uncertainty_guided_probe,nominal_depth,occluded_bin_grasping,5,72,0.037330,0.045710,0.843429,0.051587,0.037048,0.944444,0.000000,0.055556,0.096799,0.069444,0.218205,1.000000
uncertainty_guided_probe,nominal_depth,occluded_bin_grasping,6,72,0.036563,0.045687,0.823113,0.054762,0.037730,0.902778,0.000000,0.097222,0.093127,0.097222,0.229722,1.000000
uncertainty_guided_probe,nominal_depth,shelf_insertion_clearance,0,72,0.031759,0.043142,0.808898,0.046528,0.031747,0.958333,0.000000,0.041667,0.099873,0.055556,0.189691,1.000000
uncertainty_guided_probe,nominal_depth,shelf_insertion_clearance,1,72,0.031470,0.042908,0.787171,0.050000,0.031379,0.944444,0.013889,0.041667,0.106232,0.055556,0.194963,1.000000
uncertainty_guided_probe,nominal_depth,shelf_insertion_clearance,2,72,0.032426,0.044185,0.779211,0.049702,0.031613,0.958333,0.000000,0.041667,0.100247,0.041667,0.197674,1.000000
uncertainty_guided_probe,nominal_depth,shelf_insertion_clearance,3,72,0.032035,0.043785,0.786230,0.044345,0.031786,0.888889,0.000000,0.111111,0.100621,0.111111,0.218072,1.000000
uncertainty_guided_probe,nominal_depth,shelf_insertion_clearance,4,72,0.031709,0.044402,0.795965,0.054464,0.031517,0.972222,0.013889,0.013889,0.099873,0.027778,0.183756,1.000000
uncertainty_guided_probe,nominal_depth,shelf_insertion_clearance,5,72,0.030475,0.041576,0.808991,0.052778,0.031762,0.972222,0.000000,0.027778,0.100995,0.027778,0.174441,1.000000
uncertainty_guided_probe,nominal_depth,shelf_insertion_clearance,6,72,0.030219,0.042279,0.801078,0.045933,0.031899,0.944444,0.013889,0.041667,0.103613,0.055556,0.184058,1.000000
uncertainty_guided_probe,nominal_depth,transparent_container_lift,0,72,0.045620,0.057008,0.771184,0.058929,0.034648,0.916667,0.013889,0.069444,0.103192,0.083333,0.290229,1.000000
uncertainty_guided_probe,nominal_depth,transparent_container_lift,1,72,0.043164,0.056314,0.783799,0.055159,0.034438,0.916667,0.000000,0.083333,0.105189,0.083333,0.274028,1.000000
uncertainty_guided_probe,nominal_depth,transparent_container_lift,2,72,0.049006,0.056707,0.781565,0.044345,0.034549,0.902778,0.000000,0.097222,0.102526,0.097222,0.312991,1.000000
uncertainty_guided_probe,nominal_depth,transparent_container_lift,3,72,0.047534,0.056105,0.753467,0.052877,0.034605,0.833333,0.013889,0.152778,0.100196,0.166667,0.334391,1.000000
uncertainty_guided_probe,nominal_depth,transparent_container_lift,4,72,0.047755,0.055912,0.773690,0.052877,0.034328,0.930556,0.000000,0.069444,0.098199,0.069444,0.297383,1.000000
uncertainty_guided_probe,nominal_depth,transparent_container_lift,5,72,0.046678,0.055955,0.786410,0.057540,0.034828,0.875000,0.013889,0.111111,0.100196,0.125000,0.306934,1.000000
uncertainty_guided_probe,nominal_depth,transparent_container_lift,6,72,0.047722,0.054398,0.791471,0.048810,0.034498,0.861111,0.000000,0.138889,0.104524,0.138889,0.317990,1.000000
uncertainty_guided_probe,nominal_depth,leaf_occluded_fruit_grasp,0,72,0.045063,0.050065,0.798969,0.048413,0.042255,0.819444,0.041667,0.138889,0.104117,0.180556,0.312800,1.000000
uncertainty_guided_probe,nominal_depth,leaf_occluded_fruit_grasp,1,72,0.042117,0.049824,0.802937,0.045337,0.041372,0.708333,0.041667,0.250000,0.112126,0.291667,0.334615,1.000000
uncertainty_guided_probe,nominal_depth,leaf_occluded_fruit_grasp,2,72,0.041658,0.049044,0.799556,0.050298,0.041854,0.847222,0.027778,0.125000,0.110670,0.152778,0.284808,1.000000
uncertainty_guided_probe,nominal_depth,leaf_occluded_fruit_grasp,3,72,0.042241,0.051291,0.758428,0.055357,0.042117,0.694444,0.055556,0.250000,0.111034,0.305556,0.349910,1.000000
uncertainty_guided_probe,nominal_depth,leaf_occluded_fruit_grasp,4,72,0.039567,0.048523,0.792774,0.048214,0.041368,0.694444,0.055556,0.250000,0.117587,0.305556,0.326944,1.000000
uncertainty_guided_probe,nominal_depth,leaf_occluded_fruit_grasp,5,72,0.042479,0.048910,0.792955,0.049901,0.041950,0.791667,0.055556,0.152778,0.112126,0.208333,0.309108,1.000000
uncertainty_guided_probe,nominal_depth,leaf_occluded_fruit_grasp,6,72,0.041208,0.050002,0.758377,0.045635,0.041284,0.777778,0.041667,0.180556,0.110306,0.222222,0.315511,1.000000
uncertainty_guided_probe,missing_depth_shift,occluded_bin_grasping,0,72,0.044897,0.056516,0.778668,0.047024,0.039314,0.930556,0.000000,0.069444,0.102508,0.069444,0.280128,1.000000
uncertainty_guided_probe,missing_depth_shift,occluded_bin_grasping,1,72,0.044025,0.055822,0.775469,0.052480,0.039467,0.902778,0.027778,0.069444,0.101490,0.097222,0.283772,1.000000
uncertainty_guided_probe,missing_depth_shift,occluded_bin_grasping,2,72,0.045091,0.055361,0.783063,0.055952,0.039356,0.958333,0.013889,0.027778,0.103187,0.041667,0.269727,1.000000
uncertainty_guided_probe,missing_depth_shift,occluded_bin_grasping,3,72,0.046315,0.054620,0.781373,0.049504,0.039186,0.944444,0.000000,0.055556,0.102847,0.055556,0.282883,1.000000
uncertainty_guided_probe,missing_depth_shift,occluded_bin_grasping,4,72,0.047552,0.055078,0.775459,0.050992,0.039146,0.930556,0.000000,0.069444,0.100132,0.069444,0.296010,1.000000
uncertainty_guided_probe,missing_depth_shift,occluded_bin_grasping,5,72,0.048150,0.057449,0.765518,0.048512,0.039213,0.902778,0.000000,0.097222,0.104205,0.097222,0.312080,1.000000
uncertainty_guided_probe,missing_depth_shift,occluded_bin_grasping,6,72,0.046852,0.054684,0.768155,0.052579,0.039243,0.930556,0.013889,0.055556,0.104884,0.069444,0.293442,1.000000
uncertainty_guided_probe,missing_depth_shift,shelf_insertion_clearance,0,72,0.041105,0.051703,0.676371,0.047222,0.035324,0.805556,0.041667,0.152778,0.119225,0.194444,0.325942,1.000000
uncertainty_guided_probe,missing_depth_shift,shelf_insertion_clearance,1,72,0.041094,0.051907,0.700010,0.050397,0.035450,0.972222,0.013889,0.013889,0.113909,0.013889,0.259843,1.000000
uncertainty_guided_probe,missing_depth_shift,shelf_insertion_clearance,2,72,0.041992,0.053824,0.729267,0.053869,0.035318,0.916667,0.000000,0.083333,0.117706,0.083333,0.281821,1.000000
uncertainty_guided_probe,missing_depth_shift,shelf_insertion_clearance,3,72,0.046014,0.053131,0.725767,0.046627,0.035397,0.930556,0.000000,0.069444,0.113909,0.069444,0.300671,1.000000
uncertainty_guided_probe,missing_depth_shift,shelf_insertion_clearance,4,72,0.043858,0.052934,0.687470,0.049702,0.035538,0.916667,0.013889,0.069444,0.115428,0.083333,0.301566,1.000000
uncertainty_guided_probe,missing_depth_shift,shelf_insertion_clearance,5,72,0.042449,0.053380,0.698993,0.043353,0.035446,0.916667,0.000000,0.083333,0.112390,0.083333,0.291102,1.000000
uncertainty_guided_probe,missing_depth_shift,shelf_insertion_clearance,6,72,0.043555,0.053666,0.700555,0.055060,0.035477,0.916667,0.000000,0.083333,0.112390,0.083333,0.297142,1.000000
uncertainty_guided_probe,missing_depth_shift,transparent_container_lift,0,72,0.056498,0.064101,0.724161,0.058929,0.033375,0.875000,0.027778,0.097222,0.109342,0.125000,0.379096,1.000000
uncertainty_guided_probe,missing_depth_shift,transparent_container_lift,1,72,0.056425,0.066479,0.709010,0.046032,0.033498,0.833333,0.027778,0.138889,0.104264,0.138889,0.390169,1.000000
uncertainty_guided_probe,missing_depth_shift,transparent_container_lift,2,72,0.055233,0.065322,0.713730,0.051488,0.033526,0.888889,0.013889,0.097222,0.104603,0.083333,0.363552,1.000000
uncertainty_guided_probe,missing_depth_shift,transparent_container_lift,3,72,0.060432,0.067305,0.694855,0.042361,0.033461,0.750000,0.041667,0.208333,0.106634,0.194444,0.439315,1.000000
uncertainty_guided_probe,missing_depth_shift,transparent_container_lift,4,72,0.058128,0.066722,0.712449,0.051190,0.033468,0.805556,0.041667,0.152778,0.105618,0.138889,0.402158,1.000000
uncertainty_guided_probe,missing_depth_shift,transparent_container_lift,5,72,0.057266,0.068673,0.700546,0.052579,0.033445,0.847222,0.027778,0.125000,0.106634,0.138889,0.395560,1.000000
uncertainty_guided_probe,missing_depth_shift,transparent_container_lift,6,72,0.056020,0.067139,0.727918,0.049405,0.033450,0.875000,0.027778,0.097222,0.106972,0.097222,0.369025,1.000000
uncertainty_guided_probe,missing_depth_shift,leaf_occluded_fruit_grasp,0,72,0.051005,0.060367,0.734979,0.047619,0.042554,0.833333,0.041667,0.125000,0.117930,0.152778,0.356362,1.000000
uncertainty_guided_probe,missing_depth_shift,leaf_occluded_fruit_grasp,1,72,0.050488,0.059544,0.750217,0.049206,0.042496,0.736111,0.055556,0.208333,0.114233,0.236111,0.379404,1.000000
uncertainty_guided_probe,missing_depth_shift,leaf_occluded_fruit_grasp,2,72,0.049704,0.059516,0.718391,0.052083,0.042519,0.791667,0.013889,0.194444,0.117930,0.194444,0.369050,1.000000
uncertainty_guided_probe,missing_depth_shift,leaf_occluded_fruit_grasp,3,72,0.049953,0.058679,0.716389,0.047024,0.042519,0.666667,0.083333,0.250000,0.119409,0.305556,0.407682,1.000000
uncertainty_guided_probe,missing_depth_shift,leaf_occluded_fruit_grasp,4,72,0.049203,0.059260,0.713254,0.053472,0.042348,0.708333,0.055556,0.236111,0.113124,0.263889,0.390412,1.000000
uncertainty_guided_probe,missing_depth_shift,leaf_occluded_fruit_grasp,5,72,0.052705,0.061486,0.700046,0.053274,0.042245,0.680556,0.083333,0.236111,0.120888,0.222222,0.407600,1.000000
